step,system_stopped,system_total_timeloss,system_average_timeloss,system_mean_speed,system_total_travel_time,system_average_travel_time
36005.0,0,0.0,0.0,16.743509427866794,0.0,0.0
36010.0,0,0.0,0.0,17.387283755238812,0.0,0.0
36015.0,0,0.0,0.0,19.522448844722863,0.0,0.0
36020.0,0,0.0,0.0,18.466476243832098,0.0,0.0
36025.0,0,0.0,0.0,17.471561731808,0.0,0.0
36030.0,2,0.0,0.0,17.37467483369319,0.0,0.0
36035.0,2,0.0,0.0,17.040362875208405,0.0,0.0
36040.0,3,0.0,0.0,16.3676902840802,0.0,0.0
36045.0,6,0.0,0.0,14.958160019193372,0.0,0.0
36050.0,10,0.0,0.0,14.302731013426525,0.0,0.0
36055.0,12,3.03484636608618,3.03484636608618,13.621390563042892,51.0,51.0
36060.0,15,9.759258619024164,4.879629309512082,12.089477654056585,101.0,50.5
36065.0,14,9.759258619024164,4.879629309512082,11.450822362762667,101.0,50.5
36070.0,18,17.232242422877835,5.744080807625945,11.589306207797543,168.0,56.0
36075.0,22,17.232242422877835,5.744080807625945,11.450013061135243,168.0,56.0
36080.0,24,27.473405010646097,5.494681002129219,10.172825984298656,290.0,58.0
36085.0,31,32.76850131433669,5.461416885722781,9.832308613484182,366.0,61.0
36090.0,31,41.86697718027379,5.233372147534224,8.382034603003255,523.0,65.375
36095.0,36,95.36704004668195,9.536704004668195,8.482011477381631,686.0,68.6
36100.0,38,102.64225599028785,8.553521332523987,8.54408996121778,819.0,68.25
36105.0,43,102.64225599028785,8.553521332523987,7.288460746880787,819.0,68.25
36110.0,46,110.19155722040927,8.476273632339174,6.603609595138268,862.0,66.3076923076923
36115.0,40,110.19155722040927,8.476273632339174,7.001234405045564,862.0,66.3076923076923
36120.0,26,195.29743728993594,13.019829152662396,9.523600995490707,1032.0,68.8
36125.0,20,201.46930738638542,12.591831711649089,11.632385380634055,1074.0,67.125
36130.0,17,201.46930738638542,12.591831711649089,13.207510997670722,1074.0,67.125
36135.0,20,436.4234498469773,20.782069040332253,13.054222303163018,1626.0,77.42857142857143
36140.0,22,787.6299959682915,29.171481332158944,12.390661794926386,2288.0,84.74074074074075
