step,system_stopped,system_total_timeloss,system_average_timeloss,system_mean_speed,system_total_travel_time,system_average_travel_time
36005.0,0,0.0,0.0,16.796660666134102,0.0,0.0
36010.0,0,0.0,0.0,18.994196897048813,0.0,0.0
36015.0,0,0.0,0.0,20.803149684553418,0.0,0.0
36020.0,0,0.0,0.0,19.7967285817908,0.0,0.0
36025.0,1,0.0,0.0,18.376737267887812,0.0,0.0
36030.0,2,0.0,0.0,18.269574516646802,0.0,0.0
36035.0,3,0.0,0.0,14.891817530233563,0.0,0.0
36040.0,6,0.0,0.0,14.372143046711898,0.0,0.0
36045.0,13,5.1398319101137595,5.1398319101137595,12.578385802894585,43.0,43.0
36050.0,15,5.1398319101137595,5.1398319101137595,11.740697870629074,43.0,43.0
36055.0,17,25.409766668545018,8.46992222284834,10.841345105095689,130.0,43.333333333333336
36060.0,17,25.409766668545018,8.46992222284834,10.357809572049845,130.0,43.333333333333336
36065.0,21,25.409766668545018,8.46992222284834,9.89233509535168,130.0,43.333333333333336
36070.0,23,25.409766668545018,8.46992222284834,10.39868231400847,130.0,43.333333333333336
36075.0,29,31.125694125827692,7.781423531456923,8.758740630904148,185.0,46.25
36080.0,31,55.48381105927523,9.247301843212538,7.715467095603681,278.0,46.333333333333336
36085.0,36,55.48381105927523,9.247301843212538,7.5790380857116535,278.0,46.333333333333336
36090.0,38,102.87459837092236,12.859324796365295,7.591611418461257,413.0,51.625
36095.0,43,110.30518429762515,12.256131588625017,6.5636996274242225,458.0,50.888888888888886
36100.0,49,110.30518429762515,12.256131588625017,6.278487982530729,458.0,50.888888888888886
36105.0,51,110.30518429762515,12.256131588625017,5.975791739981217,458.0,50.888888888888886
36110.0,46,178.56425350861514,17.856425350861514,6.315333844019915,565.0,56.5
36115.0,38,233.37897343313296,19.448247786094413,7.677170158379925,709.0,59.083333333333336
36120.0,38,233.37897343313296,19.448247786094413,8.623468405224187,709.0,59.083333333333336
36125.0,44,233.37897343313296,19.448247786094413,8.482265575210103,709.0,59.083333333333336
36130.0,42,448.66012841421195,29.91067522761413,7.821981965998729,1057.0,70.46666666666667
36135.0,33,616.8573212257033,32.46617480135281,8.846644094390031,1406.0,74.0
36140.0,29,709.8983512758236,32.2681068761738,9.604666304081242,1620.0,73.63636363636364
36145.0,24,903.2546866433441,33.45387728308682,9.67945240055514,2029.0,75.14814814814815
36150.0,24,903.2546866433441,33.45387728308682,10.458364928639503,2029.0,75.14814814814815
36155.0,26,910.9934030842885,32.53547868158173,10.03934386245231,2069.0,73.89285714285714
36160.0,31,939.362450083464,32.39180862356772,9.615926425007546,2146.0,74.0
36165.0,33,1100.8911055439016,34.402847048246926,9.479742399751405,2462.0,76.9375
36170.0,39,1504.7273086832815,40.66830564008869,9.362461313920114,3110.0,84.05405405405405
36175.0,45,1723.6911593128334,43.09227898282084,8.886509583001212,3495.0,87.375
36180.0,49,2159.05939352907,46.93607377237108,7.983528803585902,4286.0,93.17391304347827
36185.0,56,2243.443711871193,46.73841066398319,7.341051199521638,4493.0,93.60416666666667
36190.0,64,2500.327715247186,49.02603363229777,6.861218271942947,4988.0,97.80392156862744
36195.0,65,2752.430946927011,49.150552623696626,6.448871892618422,5583.0,99.69642857142857
36200.0,68,2752.430946927011,49.150552623696626,6.707567560183445,5583.0,99.69642857142857
36205.0,71,2756.4231898929506,48.35830157706931,6.763637138744487,5623.0,98.64912280701755
36210.0,76,2756.4231898929506,48.35830157706931,6.563753086579959,5623.0,98.64912280701755
36215.0,77,3246.043381439167,53.21382592523225,6.0414766628824506,6318.0,103.57377049180327
36220.0,82,3482.718791737317,53.58028910365103,5.219743083853981,6781.0,104.32307692307693
36225.0,76,3637.6612479596592,53.49501835234793,4.754938524712094,7124.0,104.76470588235294
36230.0,66,3703.6725744214145,52.90960820602021,5.929123794841395,7310.0,104.42857142857143
36235.0,60,3756.282738689786,52.1705935929137,7.293413272707232,7498.0,104.13888888888889
36240.0,53,3782.842553261007,51.11949396298658,8.555134680709347,7658.0,103.48648648648648
36245.0,53,4330.256774275705,55.516112490714164,9.01939957306404,8392.0,107.58974358974359
36250.0,55,4579.677969518781,57.24597461898476,9.346078183282522,8751.0,109.3875
36255.0,63,5685.878945383064,63.886280285202965,8.44904335673189,10289.0,115.6067415730337
36260.0,61,6500.193129406267,67.71034509798194,7.564942484303018,11490.0,119.6875
36265.0,67,7186.408783430371,69.77095906243079,6.570005468266526,12555.0,121.89320388349515
36270.0,67,7711.315349849544,69.471309458104,6.3429080576615045,13483.0,121.46846846846847
36275.0,65,8054.188821356061,68.25583746911917,5.977214578108955,14169.0,120.07627118644068
36280.0,54,8072.327187410325,67.83468224714558,6.288033713843725,14222.0,119.5126050420168
36285.0,40,8223.74063270779,67.4077101041622,7.5329984812467705,14518.0,119.0
36290.0,29,8799.733660601516,69.83915603651997,8.95326338953309,15286.0,121.31746031746032
36295.0,25,9285.93883679981,71.43029874461394,10.059437822270151,15955.0,122.73076923076923
